contract,method,run_index,instance_same_all_fields,instance_compare_line,raw_result_line
compute,normalCal,623,true,2026-06-15 17:32:44.531	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:c9579af168bd443d9734881e6cc8dc95 contract: method:normalCal instanceId:26d7123b8c25494899e8c1dc51270ba7 same_all_fields:true,"2026-06-15 17:32:44.532	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 623 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,624,true,2026-06-15 17:32:44.551	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:b0d2c2d32fff4a3bae331f2be746339b contract: method:normalCal instanceId:64f34aa62b8f406f9a78d7c4c4f6a156 same_all_fields:true,"2026-06-15 17:32:44.551	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 624 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,625,true,2026-06-15 17:32:44.569	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:4143e2ab6efa4708aabfdf2909f88efe contract: method:normalCal instanceId:db91e3b43df64c72821176995070b2c0 same_all_fields:true,"2026-06-15 17:32:44.569	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 625 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,626,true,2026-06-15 17:32:44.588	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:5bf2d0077560417c888d0085a57e41c6 contract: method:normalCal instanceId:23601fb99c454d80a165e5932944f9fa same_all_fields:true,"2026-06-15 17:32:44.588	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 626 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,627,true,2026-06-15 17:32:44.606	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:c3d29c5263434a1090b988bb3c4ed28e contract: method:normalCal instanceId:0845589a38754de5b41539f532d6cb82 same_all_fields:true,"2026-06-15 17:32:44.606	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 627 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,628,true,2026-06-15 17:32:44.624	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:1b64f6f87e104d2fa31cda92d604cbd5 contract: method:normalCal instanceId:26d7123b8c25494899e8c1dc51270ba7 same_all_fields:true,"2026-06-15 17:32:44.624	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 628 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,629,true,2026-06-15 17:32:44.641	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:708ec4504c0d458ebdfae6b1a143d569 contract: method:normalCal instanceId:64f34aa62b8f406f9a78d7c4c4f6a156 same_all_fields:true,"2026-06-15 17:32:44.641	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 629 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,630,true,2026-06-15 17:32:44.659	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:6340a068394e47a0a4dd251d34a40214 contract: method:normalCal instanceId:db91e3b43df64c72821176995070b2c0 same_all_fields:true,"2026-06-15 17:32:44.659	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 630 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,631,true,2026-06-15 17:32:44.677	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:1dc9fef234264f519f3ec8c00eb2751e contract: method:normalCal instanceId:23601fb99c454d80a165e5932944f9fa same_all_fields:true,"2026-06-15 17:32:44.677	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 631 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,632,true,2026-06-15 17:32:44.695	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:b5890f0dfc9840938d3880291855e361 contract: method:normalCal instanceId:0845589a38754de5b41539f532d6cb82 same_all_fields:true,"2026-06-15 17:32:44.695	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 632 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,633,true,2026-06-15 17:32:44.716	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:6bcc7b2f951940ca86cc019e294dc97b contract: method:normalCal instanceId:26d7123b8c25494899e8c1dc51270ba7 same_all_fields:true,"2026-06-15 17:32:44.716	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 633 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,634,true,2026-06-15 17:32:44.735	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:aedec5e1f7e546b7921af7d48a24e053 contract: method:normalCal instanceId:64f34aa62b8f406f9a78d7c4c4f6a156 same_all_fields:true,"2026-06-15 17:32:44.735	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 634 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,635,true,2026-06-15 17:32:44.757	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:b3296716c1e44fcfbe530ccf6c2cc582 contract: method:normalCal instanceId:db91e3b43df64c72821176995070b2c0 same_all_fields:true,"2026-06-15 17:32:44.757	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 635 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,636,true,2026-06-15 17:32:44.774	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:229e50596e5a4337b93bf02b7543a4a5 contract: method:normalCal instanceId:23601fb99c454d80a165e5932944f9fa same_all_fields:true,"2026-06-15 17:32:44.774	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 636 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,637,true,2026-06-15 17:32:44.793	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:b04a9b9223264537b10c82ff3ffb51e5 contract: method:normalCal instanceId:0845589a38754de5b41539f532d6cb82 same_all_fields:true,"2026-06-15 17:32:44.793	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 637 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,638,true,2026-06-15 17:32:44.810	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:2e3bbaf4f3e7473f80215080497678f8 contract: method:normalCal instanceId:26d7123b8c25494899e8c1dc51270ba7 same_all_fields:true,"2026-06-15 17:32:44.810	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 638 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,639,true,2026-06-15 17:32:44.828	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:85721aa4c56748d6ae7448e1b37fe912 contract: method:normalCal instanceId:64f34aa62b8f406f9a78d7c4c4f6a156 same_all_fields:true,"2026-06-15 17:32:44.828	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 639 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,640,true,2026-06-15 17:32:44.846	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:876a4f9afb144359af5f5aab3f35c43c contract: method:normalCal instanceId:db91e3b43df64c72821176995070b2c0 same_all_fields:true,"2026-06-15 17:32:44.847	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 640 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,641,true,2026-06-15 17:32:44.865	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:2dcd75dba8064ebaaf8c2e4c5022bd35 contract: method:normalCal instanceId:23601fb99c454d80a165e5932944f9fa same_all_fields:true,"2026-06-15 17:32:44.865	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 641 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,642,true,2026-06-15 17:32:44.883	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:418c953db516484e81160c778e4a23c2 contract: method:normalCal instanceId:0845589a38754de5b41539f532d6cb82 same_all_fields:true,"2026-06-15 17:32:44.883	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 642 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,643,true,2026-06-15 17:32:44.901	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:e89a1820ea314d0cb8ce8246f794d21d contract: method:normalCal instanceId:26d7123b8c25494899e8c1dc51270ba7 same_all_fields:true,"2026-06-15 17:32:44.901	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 643 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,644,true,2026-06-15 17:32:44.919	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:b49049f1b0854c2aaa3440f60fb28e10 contract: method:normalCal instanceId:64f34aa62b8f406f9a78d7c4c4f6a156 same_all_fields:true,"2026-06-15 17:32:44.919	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 644 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,645,true,2026-06-15 17:32:44.937	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:1d389144aa7f4af1be5669642f25f2e8 contract: method:normalCal instanceId:db91e3b43df64c72821176995070b2c0 same_all_fields:true,"2026-06-15 17:32:44.937	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 645 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,646,true,2026-06-15 17:32:44.958	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:0e2a40518cc34d0aa4df8d81fb8d82e3 contract: method:normalCal instanceId:23601fb99c454d80a165e5932944f9fa same_all_fields:true,"2026-06-15 17:32:44.958	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 646 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,647,true,2026-06-15 17:32:44.979	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:1f5262cd2d9e4901bfc0cfa745745c5d contract: method:normalCal instanceId:0845589a38754de5b41539f532d6cb82 same_all_fields:true,"2026-06-15 17:32:44.979	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 647 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,648,true,2026-06-15 17:32:45.002	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:ec710710ab694d4fa18901aa03e22361 contract: method:normalCal instanceId:26d7123b8c25494899e8c1dc51270ba7 same_all_fields:true,"2026-06-15 17:32:45.002	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 648 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,649,true,2026-06-15 17:32:45.020	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:4cd3076fbb334dd88ce2b599465b2254 contract: method:normalCal instanceId:64f34aa62b8f406f9a78d7c4c4f6a156 same_all_fields:true,"2026-06-15 17:32:45.020	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 649 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,650,true,2026-06-15 17:32:45.038	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:73fcf79f74f14cc0a1dc056e93868bdb contract: method:normalCal instanceId:db91e3b43df64c72821176995070b2c0 same_all_fields:true,"2026-06-15 17:32:45.038	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 650 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,651,true,2026-06-15 17:32:45.061	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:6c7ab6fa977f416dae5934cbaf613e52 contract: method:normalCal instanceId:23601fb99c454d80a165e5932944f9fa same_all_fields:true,"2026-06-15 17:32:45.061	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 651 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,652,true,2026-06-15 17:32:45.080	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:dfc597ecb3d142adb32e3445790c5673 contract: method:normalCal instanceId:0845589a38754de5b41539f532d6cb82 same_all_fields:true,"2026-06-15 17:32:45.080	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 652 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,653,true,2026-06-15 17:32:45.099	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:a317c30f05f74d27a47c4c41d9358dfa contract: method:normalCal instanceId:26d7123b8c25494899e8c1dc51270ba7 same_all_fields:true,"2026-06-15 17:32:45.099	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 653 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,654,true,2026-06-15 17:32:45.117	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:c1cea3b8a57547ddac1ec4597a909254 contract: method:normalCal instanceId:64f34aa62b8f406f9a78d7c4c4f6a156 same_all_fields:true,"2026-06-15 17:32:45.117	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 654 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,655,true,2026-06-15 17:32:45.134	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:ff7aa2fa768641a9a632cf3155e4298a contract: method:normalCal instanceId:db91e3b43df64c72821176995070b2c0 same_all_fields:true,"2026-06-15 17:32:45.134	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 655 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,656,true,2026-06-15 17:32:45.152	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:4f41d8910d6941e8bd2d4ab75eceba91 contract: method:normalCal instanceId:23601fb99c454d80a165e5932944f9fa same_all_fields:true,"2026-06-15 17:32:45.152	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 656 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,657,true,2026-06-15 17:32:45.169	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:44ee91d771b442c9adb45567db51699d contract: method:normalCal instanceId:0845589a38754de5b41539f532d6cb82 same_all_fields:true,"2026-06-15 17:32:45.169	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 657 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,658,true,2026-06-15 17:32:45.187	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:e6254e29363e4e2792bc3f9b8c1e8b65 contract: method:normalCal instanceId:26d7123b8c25494899e8c1dc51270ba7 same_all_fields:true,"2026-06-15 17:32:45.187	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 658 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,659,true,2026-06-15 17:32:45.205	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:ef5e0207e0d84a66912bea3e95418cc0 contract: method:normalCal instanceId:64f34aa62b8f406f9a78d7c4c4f6a156 same_all_fields:true,"2026-06-15 17:32:45.205	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 659 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,660,true,2026-06-15 17:32:45.223	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:115c0f61a5d14fdfabd7f9cb0cc6f8d0 contract: method:normalCal instanceId:db91e3b43df64c72821176995070b2c0 same_all_fields:true,"2026-06-15 17:32:45.223	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 660 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,661,true,2026-06-15 17:32:45.242	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:c1962804c87f43c59a2b23876cafeb48 contract: method:normalCal instanceId:23601fb99c454d80a165e5932944f9fa same_all_fields:true,"2026-06-15 17:32:45.242	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 661 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,662,true,2026-06-15 17:32:45.262	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:cebffeb24823459f8d20900b366449e8 contract: method:normalCal instanceId:0845589a38754de5b41539f532d6cb82 same_all_fields:true,"2026-06-15 17:32:45.262	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 662 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,663,true,2026-06-15 17:32:45.280	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:78fbeb49dd2149d0b779000a98e682e6 contract: method:normalCal instanceId:26d7123b8c25494899e8c1dc51270ba7 same_all_fields:true,"2026-06-15 17:32:45.280	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 663 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,664,true,2026-06-15 17:32:45.298	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:ec3642aca19b44879546242bb4dfb8cb contract: method:normalCal instanceId:64f34aa62b8f406f9a78d7c4c4f6a156 same_all_fields:true,"2026-06-15 17:32:45.298	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 664 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,665,true,2026-06-15 17:32:45.316	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:1f53e86c8c3f433db54623edbb28dac9 contract: method:normalCal instanceId:db91e3b43df64c72821176995070b2c0 same_all_fields:true,"2026-06-15 17:32:45.317	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 665 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,666,true,2026-06-15 17:32:45.336	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:10a33d5f4cf1424e993ab9a25d627cae contract: method:normalCal instanceId:23601fb99c454d80a165e5932944f9fa same_all_fields:true,"2026-06-15 17:32:45.336	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 666 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,667,true,2026-06-15 17:32:45.355	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:ae5521dd65194608b8064f18f58c018f contract: method:normalCal instanceId:0845589a38754de5b41539f532d6cb82 same_all_fields:true,"2026-06-15 17:32:45.355	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 667 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,668,true,2026-06-15 17:32:45.373	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:09accc6634764a7a8107948d4facaf3e contract: method:normalCal instanceId:26d7123b8c25494899e8c1dc51270ba7 same_all_fields:true,"2026-06-15 17:32:45.373	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 668 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,669,true,2026-06-15 17:32:45.392	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:1d7d7222fcaf4780954cd2d19dc53a76 contract: method:normalCal instanceId:64f34aa62b8f406f9a78d7c4c4f6a156 same_all_fields:true,"2026-06-15 17:32:45.392	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 669 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,670,true,2026-06-15 17:32:45.410	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:842fe976de95448593c9518879098e09 contract: method:normalCal instanceId:db91e3b43df64c72821176995070b2c0 same_all_fields:true,"2026-06-15 17:32:45.410	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 670 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,671,true,2026-06-15 17:32:45.428	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:ba0e54a14e2441aa928f757cfac3f9da contract: method:normalCal instanceId:23601fb99c454d80a165e5932944f9fa same_all_fields:true,"2026-06-15 17:32:45.428	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 671 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,672,true,2026-06-15 17:32:45.447	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:1fc22820ba404554b030a7aea9a40666 contract: method:normalCal instanceId:0845589a38754de5b41539f532d6cb82 same_all_fields:true,"2026-06-15 17:32:45.447	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 672 contractResult = result:""success normalCal: 666"" gas_used:100000072"
